num	zipcode	name
179.0	12075	Mata de Morella
854.0	45095	Mata
175.0	40123	Matabuena
230.0	24097	Matadeón de los Oteros
9752.0	8120	Matadepera
66.0	42110	Matalebreras
1269.0	24098	Matallana de Torío
269.0	42111	Matamala de Almazán
175.0	24099	Matanza
9054.0	38025	Matanza de Acentejo
1001.0	47082	Matapozuelos
128956.0	8121	Mataró
64.0	19173	Matarrubia
78.0	12076	Matet
163.0	49113	Matilla de Arzón
99.0	47083	Matilla de los Caños
644.0	37187	Matilla de los Caños del Río
36.0	49114	Matilla la Seca
77.0	40125	Matilla
103.0	19174	Matillas
93.0	26095	Matute
165.0	37188	Maya
169.0	49115	Mayalde
1455.0	47084	Mayorga
487.0	44147	Mazaleón
1259.0	45096	Mazarambroz
24.0	19175	Mazarete
3761.0	15045	Mazaricos
212.0	34102	Mazariegos
33700.0	30026	Mazarrón
2095.0	39041	Mazcuerras
260.0	19176	Mazuecos
90.0	34103	Mazuecos de Valdeginate
58.0	9206	Mazuela
5292.0	36027	Meaño
194.0	9208	Mecerreyes
15143.0	28083	Meco
2232.0	6080	Medellín
457.0	50164	Mediana de Aragón
116.0	5123	Mediana de Voltoya
1161.0	6081	Medina de las Torres
5856.0	9209	Medina de Pomar
4493.0	47086	Medina de Rioseco
20183.0	47085	Medina del Campo
11739.0	11023	Medina Sidonia
658.0	42113	Medinaceli
89.0	5124	Medinilla
7663.0	39042	Medio Cudeyo
2517.0	8122	Mediona
68.0	19177	Medranda
339.0	26096	Medrano
434.0	47087	Megeces
36.0	19178	Megina
1742.0	27029	Meira
4735.0	36028	Meis
1354.0	45097	Mejorada
23897.0	28084	Mejorada del Campo
116.0	47088	Melgar de Abajo
168.0	47089	Melgar de Arriba
1535.0	9211	Melgar de Fernamental
344.0	49116	Melgar de Tera
255.0	34104	Melgar de Yuso
10881.0	46166	Meliana
714.0	31164	Mélida
7438.0	15046	Melide
85170.0	52001	Melilla
1137.0	32046	Melón
62.0	40126	Melque de Cercos
39.0	40127	Membibre de la Hoz
104.0	37189	Membribe de la Sierra
5904.0	13054	Membrilla
117.0	19179	Membrillera
591.0	10119	Membrío
774.0	25134	Menàrguens
2513.0	45098	Menasalbas
1977.0	20901	Mendaro
393.0	48062	Mendata
3560.0	31165	Mendavia
297.0	31166	Mendaza
425.0	48063	Mendexa
1124.0	31167	Mendigorria
104.0	34106	Meneses de Campos
485.0	6082	Mengabril
61.0	5125	Mengamuñoz
9965.0	23061	Mengíbar
5722.0	45099	Méntrida
751.0	48064	Meñaka
2294.0	50165	Mequinenza
111.0	17099	Meranges
1966.0	32047	Merca
5676.0	7037	Mercadal
59324.0	6083	Mérida
268.0	9213	Merindad de Cuesta-Urria
733.0	9214	Merindad de Montija
1392.0	9906	Merindad de Río Ubierna
404.0	9215	Merindad de Sotoscueva
413.0	9216	Merindad de Valdeporres
386.0	9217	Merindad de Valdivielso
2212.0	39043	Meruelo
157.0	10120	Mesas de Ibor
2296.0	16124	Mesas
57.0	5126	Mesegar de Corneja
203.0	45100	Mesegar de Tajo
2457.0	15047	Mesía
272.0	50166	Mesones de Isuela
644.0	13055	Mestanza
284.0	31168	Metauten
232.0	50167	Mezalocha
84.0	44148	Mezquita de Jarque
1005.0	32048	Mezquita
9458.0	10121	Miajadas
28.0	50168	Mianos
438.0	49117	Micereces de Tera
72.0	34107	Micieces de Ojeda
424.0	50169	Miedes de Aragón
54.0	19181	Miedes de Atienza
5123.0	39044	Miengo
391.0	39045	Miera
341.0	17105	Mieres
36574.0	33037	Mieres
38.0	19182	Mierla
180.0	37190	Mieza
1507.0	7902	Migjorn Gran
4791.0	45101	Miguel Esteban
130.0	40128	Migueláñez
15744.0	13056	Miguelturra
726.0	5127	Mijares
89502.0	29070	Mijas
189.0	43083	Milà
3505.0	31169	Milagro
433.0	9218	Milagros
95.0	37191	Milano
110.0	19184	Millana
247.0	10122	Millanes
339.0	46167	Millares
243.0	3086	Millena
204.0	49118	Milles de la Polvorosa
70.0	19183	Milmarcos
3738.0	21049	Minas de Riotinto
1442.0	2048	Minaya
2268.0	16125	Minglanilla
385.0	5128	Mingorría
6624.0	15048	Miño
83.0	42115	Miño de Medinaceli
44.0	42116	Miño de San Esteban
29.0	19185	Miñosa
924.0	16126	Mira
662.0	10123	Mirabel
83.0	19186	Mirabueno
6711.0	28085	Miraflores de la Sierra
59.0	31170	Mirafuentes
1364.0	25135	Miralcamp
64.0	19187	Miralrío
2831.0	46168	Miramar
111.0	44149	Mirambel
875.0	31171	Miranda de Arga
457.0	37192	Miranda de Azán
35239.0	9219	Miranda de Ebro
396.0	37193	Miranda del Castañar
1231.0	6084	Mirandilla
94.0	9220	Miraveche
682.0	43084	Miravet
27.0	44150	Miravete de la Sierra
109.0	5129	Mirón
112.0	5130	Mironcillo
90.0	5131	Mirueña de los Infanzones
44282.0	46169	Mislata
19474.0	36029	Moaña
5004.0	45102	Mocejón
38.0	19188	Mochales
3607.0	18132	Moclín
1243.0	29071	Moclinejo
789.0	9221	Modúbar de la Emparedada
1191.0	15049	Moeche
20331.0	35012	Mogán
240.0	37194	Mogarraz
4365.0	46170	Mogente/Moixent
22643.0	21050	Moguer
828.0	10124	Mohedas de Granadilla
389.0	45103	Mohedas de la Jara
167.0	19189	Mohernando
6548.0	8138	Moià
7527.0	4064	Mojácar
3312.0	47090	Mojados
8824.0	4903	Mojonera
241.0	49119	Molacillos
9437.0	28086	Molar
296.0	43085	Molar
3559.0	41063	Molares
51.0	49120	Molezuelas de la Carballeda
3234.0	19190	Molina de Aragón
74762.0	30027	Molina de Segura
851.0	24100	Molinaseca
837.0	2049	Molinicos
43.0	37195	Molinillo
227.0	44151	Molinos
169.0	42117	Molinos de Duero
4699.0	28087	Molinos
26242.0	8123	Molins de Rei
1495.0	39046	Molledo
14730.0	25137	Mollerussa
202.0	17106	Mollet de Peralada
51294.0	8124	Mollet del Vallès
5376.0	29072	Mollina
365.0	17107	Molló
99.0	25136	Molsosa
2731.0	18133	Molvízar
933.0	5132	Mombeltrán
18.0	42118	Momblona
403.0	49121	Mombuey
8182.0	18134	Monachil
15.0	19191	Monasterio
42.0	9223	Monasterio de la Sierra
163.0	9224	Monasterio de Rodilla
81.0	47091	Monasterio de Vega
21913.0	46171	Moncada
81.0	9225	Moncalvillo
7338.0	12077	Moncofa
2844.0	29073	Monda
4448.0	36030	Mondariz
680.0	36031	Mondariz-Balneario
2757.0	19192	Mondéjar
3503.0	27030	Mondoñedo
393.0	50170	Monegrillo
66.0	22155	Monesma y Cajigar
4302.0	6085	Monesterio
115.0	50171	Moneva
978.0	49122	Monfarracinos
1865.0	15050	Monfero
442.0	22156	Monflorite-Lascasas
59.0	37196	Monforte de la Sierra
18081.0	27031	Monforte de Lemos
75.0	44152	Monforte de Moyuela
8619.0	3088	Monforte del Cid
742.0	8128	Monistrol de Calders
3166.0	8127	Monistrol de Montserrat
94.0	37197	Monleón
228.0	37198	Monleras
12387.0	3089	Monóvar/Monòver
193.0	50172	Monreal de Ariza
2499.0	44153	Monreal del Campo
50.0	16128	Monreal del Llano
486.0	31172	Monreal/Elo
903.0	10125	Monroy
312.0	44154	Monroyo
135.0	37199	Monsagro
60.0	5133	Monsalupe
958.0	17109	Montagut i Oix
1209.0	44155	Montalbán
4494.0	14040	Montalbán de Córdoba
93.0	16129	Montalbanejo
691.0	16130	Montalbo
88.0	2050	Montalvos
558.0	49123	Montamarta
375.0	12078	Montán
1628.0	10126	Montánchez
553.0	12079	Montanejos
224.0	22157	Montanuy
26.0	19193	Montarrón
1627.0	46173	Montaverner
7410.0	43086	Montblanc
3073.0	43088	Montbrió del Camp
36666.0	8125	Montcada i Reixac
136.0	8130	Montclar
1109.0	31173	Monteagudo
120.0	16131	Monteagudo de las Salinas
186.0	42119	Monteagudo de las Vicarías
43.0	44156	Monteagudo del Castillo
104.0	47092	Montealegre de Campos
2056.0	2051	Montealegre del Castillo
533.0	45104	Montearagón
582.0	29903	Montecorto
701.0	32049	Montederramo
5406.0	18135	Montefrío
5666.0	10127	Montehermoso
938.0	29074	Montejaque
2058.0	18136	Montejícar
213.0	37200	Montejo
171.0	40129	Montejo de Arévalo
372.0	28088	Montejo de la Sierra
138.0	40130	Montejo de la Vega de la Serrezuela
141.0	42120	Montejo de Tiermes
615.0	25139	Montellà i Martinet
6976.0	41064	Montellano
3869.0	14041	Montemayor
856.0	47093	Montemayor de Pililla
271.0	37201	Montemayor del Río
1322.0	6086	Montemolín
46.0	42121	Montenegro de Cameros
133.0	50173	Monterde
55.0	44157	Monterde de Albarracín
2461.0	32050	Monterrei
3585.0	27032	Monterroso
60.0	40131	Monterrubio
1335.0	37202	Monterrubio de Armuña
56.0	9226	Monterrubio de la Demanda
2269.0	6087	Monterrubio de la Serena
142.0	37203	Monterrubio de la Sierra
1152.0	46174	Montesa
384.0	45105	Montesclaros
5217.0	3903	Montesinos
1059.0	8131	Montesquiu
1083.0	25140	Montferrer i Castellbò
419.0	43089	Montferri
647.0	25138	Montgai
12277.0	8126	Montgat
1233.0	13057	Montiel
15427.0	6088	Montijo
22490.0	14042	Montilla
1083.0	18137	Montillana
571.0	46175	Montitxelvo/Montichelvo
1606.0	23062	Montizón
484.0	8132	Montmajor
166.0	8133	Montmaneu
1863.0	43090	Montmell
8793.0	8135	Montmeló
494.0	25142	Montoliu de Lleida
180.0	25141	Montoliu de Segarra
86.0	50174	Montón
154.0	9227	Montorio
92.0	25143	Montornès de Segarra
16707.0	8136	Montornès del Vallès
9203.0	14043	Montoro
173.0	43091	Mont-ral
1676.0	17110	Mont-ras
3185.0	46176	Montroi/Montroy
13101.0	43092	Mont-roig del Camp
370.0	8137	Montseny
9017.0	46172	Montserrat
3119.0	7038	Montuïri
1933.0	14044	Monturque
17650.0	22158	Monzón
594.0	34108	Monzón de Campos
9796.0	45106	Mora
1569.0	44158	Mora de Rubielos
5585.0	43093	Móra d'Ebre
3198.0	43094	Móra la Nova
161.0	9228	Moradillo de Roa
5178.0	13058	Moral de Calatrava
45.0	40132	Moral de Hornuez
151.0	47094	Moral de la Reina
258.0	49124	Moral de Sayago
3123.0	18138	Moraleda de Zafayona
6691.0	10128	Moraleja
5368.0	28089	Moraleja de Enmedio
42.0	47095	Moraleja de las Panaderas
57.0	5134	Moraleja de Matacabras
290.0	49126	Moraleja de Sayago
1756.0	49125	Moraleja del Vino
135.0	47096	Morales de Campos
556.0	49128	Morales de Rey
943.0	49129	Morales de Toro
165.0	49130	Morales de Valverde
3060.0	49127	Morales del Vino
227.0	49131	Moralina
13905.0	28090	Moralzarzal
4133.0	36032	Moraña
232.0	37204	Morasverdes
1101.0	50175	Morata de Jalón
250.0	50176	Morata de Jiloca
7960.0	28091	Morata de Tajuña
7753.0	30028	Moratalla
107.0	19194	Moratilla de los Meleros
63.0	34109	Moratinos
362.0	10129	Morcillo
2560.0	33038	Morcín
216.0	1039	Moreda de Álava/Moreda Araba
582.0	18909	Morelábor
3803.0	43095	Morell
2475.0	12080	Morella
52.0	19195	Morenilla
114.0	31174	Morentin
160.0	43096	Morera de Montsant
700.0	6089	Morera
326.0	49132	Moreruela de los Infanzones
302.0	49133	Moreruela de Tábara
332.0	50177	Morés
422.0	48066	Morga
3673.0	14045	Moriles
224.0	37205	Morille
89.0	37206	Moríñigo
523.0	37207	Moriscos
198.0	42123	Morón de Almazán
27357.0	41065	Morón de la Frontera
76.0	37208	Moronta
299.0	50178	Moros
15199.0	36033	Mos
52.0	44159	Moscardón
551.0	44160	Mosqueruela
208761.0	28092	Móstoles
34.0	16132	Mota de Altarejos
6069.0	16133	Mota del Cuervo
332.0	47097	Mota del Marqués
6026.0	16134	Motilla del Palancar
660.0	2052	Motilleja
58798.0	18140	Motril
7870.0	35013	Moya
128.0	16135	Moya
251.0	50179	Moyuela
510.0	37209	Mozárbez
858.0	40134	Mozoncillo
123.0	50180	Mozota
659.0	47098	Mucientes
80.0	34110	Mudá
165.0	47099	Mudarra
103.0	19196	Muduex
1479.0	50181	Muel
6247.0	50182	Muela
181.0	49134	Muelas de los Caballeros
588.0	49135	Muelas del Pan
82.0	31175	Mues
340.0	49136	Muga de Sayago
5246.0	15051	Mugardos
1424.0	32051	Muíños
17231.0	30029	Mula
1866.0	48068	Mundaka
356.0	50183	Munébrega
3422.0	2053	Munera
17662.0	48069	Mungia
571.0	44161	Muniesa
109.0	26098	Munilla
473.0	48007	Munitibar-Arbatzegi Gerrikaitz
700.0	8129	Muntanyola
463.0	5135	Muñana
79.0	5136	Muñico
309.0	5138	Muñogalindo
73.0	5139	Muñogrande
109.0	5140	Muñomer del Peco
317.0	40135	Muñopedro
102.0	5141	Muñopepe
89.0	5142	Muñosancho
56.0	5143	Muñotello
127.0	40136	Muñoveros
232.0	8139	Mura
606.0	27033	Muras
4156.0	31176	Murchante
462979.0	30030	Murcia
104.0	50184	Murero
346.0	24101	Murias de Paredes
118.0	47100	Muriel
57.0	42124	Muriel de la Fuente
78.0	42125	Muriel Viejo
347.0	31177	Murieta
197.0	50185	Murillo de Gállego
1609.0	26099	Murillo de Río Leza
664.0	31178	Murillo el Cuende
663.0	31179	Murillo el Fruto
540.0	3091	Murla
7667.0	7039	Muro
63.0	26100	Muro de Aguas
9303.0	3092	Muro de Alcoy
35.0	26101	Muro en Cameros
8365.0	15053	Muros
1963.0	33039	Muros de Nalón
463.0	18141	Murtas
327.0	48908	Murueta
261.0	31180	Muruzábal
6663.0	46177	Museros
7367.0	48071	Muskiz
259.0	20057	Mutiloa
5304.0	20056	Mutriku
26192.0	3090	Mutxamel
4486.0	15052	Muxía
1483.0	48067	Muxika
261.0	48909	Nabarniz
512.0	4065	Nacimiento
31.0	42127	Nafría de Ucero
8069.0	26102	Nájera
1210.0	26103	Nalda
95.0	25145	Nalec
5020.0	45107	Nambroca
7728.0	46178	Nàquera/Náquera
41.0	16137	Narboneta
38938.0	15054	Narón
63.0	5144	Narrillos del Álamo
40.0	5145	Narrillos del Rebollar
49.0	42128	Narros
215.0	37211	Narros de Matalayegua
106.0	5149	Narros de Saldueña
153.0	5147	Narros del Castillo
31.0	5148	Narros del Puerto
1923.0	25025	Naut Aran
5236.0	33040	Nava
695.0	5152	Nava de Arévalo
82.0	37213	Nava de Béjar
125.0	37214	Nava de Francia
2751.0	40138	Nava de la Asunción
493.0	45108	Nava de Ricomalillo
200.0	9229	Nava de Roa
911.0	6090	Nava de Santiago
164.0	37215	Nava de Sotrobal
87.0	5153	Nava del Barco
1951.0	47101	Nava del Rey
247.0	21051	Nava
129.0	37212	Navacarros
91.0	5151	Navacepedilla de Corneja
3218.0	28093	Navacerrada
2054.0	10130	Navaconcejo
37.0	5154	Navadijos
44.0	5155	Navaescurial
290.0	40139	Navafría
3586.0	45109	Navahermosa
366.0	5156	Navahondilla
781.0	12081	Navajas
9.0	26104	Navajún
263.0	22160	Naval
215.0	5157	Navalacruz
1574.0	28094	Navalafuente
2809.0	28095	Navalagamella
1888.0	45110	Navalcán
31379.0	28096	Navalcarnero
745.0	42129	Navaleno
315.0	37216	Navales
99.0	40140	Navalilla
1033.0	40141	Navalmanzano
356.0	5158	Navalmoral
57.0	37217	Navalmoral de Béjar
16784.0	10131	Navalmoral de la Mata
51.0	45111	Navalmoralejo
2163.0	45112	Navalmorales
205.0	5159	Navalonguilla
317.0	5160	Navalosa
761.0	5161	Navalperal de Pinares
81.0	5162	Navalperal de Tormes
203.0	13059	Navalpino
1987.0	45113	Navalucillos
2136.0	5163	Navaluenga
387.0	10132	Navalvillar de Ibor
4371.0	6091	Navalvillar de Pela
42.0	37218	Navamorales
595.0	45114	Navamorcuende
24.0	5164	Navaquesera
6067.0	8140	Navarcles
35.0	50186	Navardún
50.0	40142	Navares de Ayuso
91.0	40143	Navares de Enmedio
22.0	40144	Navares de las Cuevas
200.0	1041	Navaridas
429.0	5165	Navarredonda de Gredos
163.0	37219	Navarredonda de la Rinconada
138.0	28097	Navarredonda y San Mamés
156.0	5166	Navarredondilla
2989.0	46179	Navarrés
3016.0	26105	Navarrete
289.0	5167	Navarrevisca
6018.0	8141	Navàs
27.0	9230	Navas de Bureba
292.0	13060	Navas de Estena
33.0	19197	Navas de Jadraque
528.0	2054	Navas de Jorquera
1552.0	41066	Navas de la Concepción
1272.0	40145	Navas de Oro
413.0	40904	Navas de Riofrío
356.0	40146	Navas de San Antonio
4465.0	23063	Navas de San Juan
1256.0	10133	Navas del Madroño
5268.0	5168	Navas del Marqués
3134.0	28099	Navas del Rey
118.0	31181	Navascués/Nabaskoze
395.0	37221	Navasfrías
1465.0	17111	Navata
238.0	5169	Navatalgordo
58.0	5170	Navatejares
305.0	25146	Navès
641.0	10134	Navezuelas
8263.0	33041	Navia
997.0	27034	Navia de Suarna
171.0	49137	Navianos de Valverde
40.0	31182	Nazar
53.0	9231	Nebreda
4972.0	15055	Neda
16.0	19198	Negredo
6811.0	15056	Negreira
80.0	37222	Negrilla de Palencia
228.0	27035	Negueira de Muñiz
139.0	9232	Neila
64.0	5171	Neila de San Miguel
51.0	42130	Nepas
21450.0	29075	Nerja
1180.0	2055	Nerpio
5100.0	21052	Nerva
87.0	26106	Nestares
1086.0	18903	Nevada
3746.0	36034	Neves
4196.0	21053	Niebla
255.0	40148	Nieva
86.0	26107	Nieva de Cameros
18054.0	36035	Nigrán
1225.0	18143	Nigüelas
59.0	50187	Nigüella
164.0	5172	Niharra
31816.0	4066	Níjar
1099.0	18144	Nívar
8367.0	31088	Noáin (Valle de Elorz)/Noain (Elortzibar)
1856.0	23064	Noalejo
3857.0	45115	Noblejas
612.0	24102	Noceda del Bierzo
942.0	45116	Noez
991.0	27037	Nogais
40.0	34112	Nogal de las Huertas
633.0	6092	Nogales
2081.0	32052	Nogueira de Ramuín
138.0	44163	Noguera de Albarracín
27.0	44164	Nogueras
205.0	44165	Nogueruelas
14140.0	15057	Noia
2664.0	39047	Noja
57.0	42131	Nolay
881.0	45117	Nombela
35.0	50188	Nombrevilla
1011.0	50189	Nonaspe
5088.0	33042	Noreña
179.0	8142	Nou de Berguedà
636.0	43097	Nou de Gaià
155.0	22162	Novales
845.0	50190	Novallas
25592.0	3093	Novelda
861.0	46180	Novelé/Novetlè
3236.0	45118	Novés
156.0	42132	Noviercas
514.0	50191	Novillas
18624.0	3094	Nucia
584.0	22163	Nueno
5347.0	14046	Nueva Carteya
282.0	47102	Nueva Villa de las Torres
279.0	50192	Nuévalos
6760.0	28100	Nuevo Baztán
889.0	50193	Nuez de Ebro
13449.0	12082	Nules
541.0	43098	Nulles
5287.0	45119	Numancia de la Sagra
145.0	45120	Nuño Gómez
1218.0	10135	Nuñomoral
938.0	31183	Obanos
2054.0	14047	Obejo
35.0	44167	Obón
13185.0	45121	Ocaña
16.0	19199	Ocentejo
495.0	31185	Ochagavía/Otsagabia
79.0	26109	Ochánduri
73.0	31184	Oco
315.0	26108	Ocón
252.0	25148	Odèn
3728.0	8143	Òdena
367.0	31186	Odieta
214.0	44168	Odón
267.0	24103	Oencia
222.0	17112	Ogassa
14627.0	18145	Ogíjares
551.0	4067	Ohanes
3080.0	36036	Oia
10362.0	20063	Oiartzun
1730.0	32053	Oímbra
124.0	31187	Oiz
187.0	26110	Ojacastro
4218.0	29076	Ojén
522.0	30031	Ojós
328.0	44169	Ojos Negros
83.0	5173	Ojos-Albos
1187.0	1042	Okondo
914.0	20058	Olaberria
395.0	31188	Olaibar
1490.0	31189	Olazti/Olazagutía
266.0	44171	Olba
37.0	34113	Olea de Boedo
37271.0	15058	Oleiros
49.0	31190	Olejua
3884.0	8145	Olèrdola
2016.0	8146	Olesa de Bonesvalls
24272.0	8147	Olesa de Montserrat
1849.0	25149	Oliana
8469.0	45122	Olías del Rey
330.0	44172	Oliete
196.0	25150	Oliola
3980.0	31191	Olite/Erriberri
985.0	25151	Olius
25179.0	46181	Oliva
5010.0	6093	Oliva de la Frontera
1674.0	6094	Oliva de Mérida
285.0	10136	Oliva de Plasencia
27945.0	35014	Oliva
61.0	19200	Olivar
9444.0	41067	Olivares
307.0	47103	Olivares de Duero
294.0	16139	Olivares de Júcar
4339.0	8148	Olivella
11832.0	6095	Olivenza
311.0	26111	Ollauri
8355.0	46183	Olleria
59.0	19201	Olmeda de Cobeta
14.0	19202	Olmeda de Jadraque
21.0	16140	Olmeda de la Cuesta
376.0	28101	Olmeda de las Fuentes
134.0	16141	Olmeda del Rey
136.0	16142	Olmedilla de Alarcón
17.0	16143	Olmedilla de Eliz
196.0	9235	Olmedillo de Roa
3554.0	47104	Olmedo
100.0	37223	Olmedo de Camaces
207.0	49138	Olmillos de Castro
36.0	9236	Olmillos de Muñó
186.0	47105	Olmos de Esgueva
195.0	34114	Olmos de Ojeda
42.0	47106	Olmos de Peñafiel
120.0	44173	Olmos
2148.0	46182	Olocau
119.0	12083	Olocau del Rey
517.0	40149	Olombrada
212.0	31192	Olóriz/Oloritz
1206.0	8149	Olost
36716.0	17114	Olot
166.0	25152	Oluges
192.0	4068	Olula de Castro
6259.0	4069	Olula del Río
876.0	8144	Olvan
3673.0	42134	Ólvega
67.0	22164	Olvena
7974.0	11024	Olvera
110.0	50194	Olvés
248.0	24104	Omañas
198.0	25153	Omellons
127.0	25154	Omells de na Gaia
65.0	42135	Oncala
25099.0	12084	Onda
7085.0	3095	Ondara
8246.0	48073	Ondarroa
7580.0	3096	Onil
735.0	33043	Onís
4752.0	45123	Ontígola
35946.0	46184	Ontinyent
514.0	22165	Ontiñena
1934.0	2056	Ontur
1845.0	24105	Onzonilla
976.0	9238	Oña
11515.0	20059	Oñati
51.0	9239	Oquillas
2348.0	3097	Orba
184.0	37224	Orbada
191.0	31195	Orbaizeta
355.0	9241	Orbaneja Riopico
33.0	31196	Orbara
79.0	5174	Orbita
57.0	50195	Orcajo
1148.0	18146	Orce
1752.0	23065	Orcera
12589.0	15059	Ordes
39.0	19203	Ordial
373.0	17115	Ordis
10424.0	20076	Ordizia
189.0	19204	Orea
67.0	40150	Orejana
252.0	6096	Orellana de la Sierra
2603.0	6097	Orellana la Vieja
246.0	20905	Orendain
116.0	50196	Orera
95.0	50197	Orés
114.0	20060	Orexa
796.0	25155	Organyà
2584.0	45124	Orgaz
5791.0	18147	Órgiva
2212.0	4070	Oria
80784.0	3099	Orihuela
454.0	44174	Orihuela del Tremedal
6062.0	20061	Orio
347.0	8150	Orís
72.0	31197	Orísoain
573.0	8151	Oristà
4095.0	31906	Orkoien
1242.0	20062	Ormaiztegi
49.0	31198	Oronz/Orontze
2607.0	45125	Oropesa
10184.0	12085	Oropesa del Mar/Orpesa
7572.0	15060	Oroso
42434.0	38026	Orotava
139.0	31199	Oroz-Betelu/Orotz-Betelu
2664.0	48075	Orozko
159.0	8152	Orpí
19.0	31211	Orreaga/Roncesvalles
123.0	44175	Orrios
793.0	8153	Òrrius
219.0	26112	Ortigosa de Cameros
46.0	40151	Ortigosa de Pestaño
567.0	40901	Ortigosa del Monte
5420.0	15061	Ortigueira
8466.0	48083	Ortuella
1326.0	28102	Orusco de Tajuña
812.0	3098	Orxeta
1046.0	25156	Os de Balaguer
447.0	16145	Osa de la Vega
52.0	50198	Oseja
236.0	24106	Oseja de Sajambre
413.0	50199	Osera de Ebro
144.0	5175	Oso
423.0	17116	Osor
56.0	34116	Osornillo
1159.0	34901	Osorno la Mayor
2215.0	2057	Ossa de Montiel
650.0	22167	Osso de Cinca
193.0	25157	Ossó de Sió
17442.0	41068	Osuna
931.0	31200	Oteiza
357.0	45126	Otero
149.0	49139	Otero de Bodas
962.0	40152	Otero de Herreros
1004.0	18148	Otívar
428.0	46185	Otos
1336.0	48072	Otxandio
103756.0	32054	Ourense
999.0	27038	Ourol
5296.0	27039	Outeiro de Rei
6108.0	15062	Outes
215167.0	33044	Oviedo
3408.0	1043	Oyón-Oion
".."	15063	Oza dos Ríos
5247.0	15902	Oza-Cesuras
935.0	8154	Pacs del Penedès
2420.0	15064	Paderne
1395.0	32055	Paderne de Allariz
287.0	5176	Padiernos
70.0	9242	Padilla de Abajo
84.0	9243	Padilla de Arriba
1637.0	32056	Padrenda
8349.0	15065	Padrón
47.0	9244	Padrones de Bureba
9158.0	18150	Padul
424.0	4071	Padules
26567.0	46186	Paiporta
20751.0	35015	Pájara
24.0	40154	Pajarejos
127.0	5177	Pajares de Adaja
104.0	37225	Pajares de la Laguna
287.0	49141	Pajares de la Lampreana
235.0	24107	Pajares de los Oteros
77.0	16146	Pajarón
63.0	16147	Pajaroncillo
384.0	5178	Palacios de Goda
710.0	9246	Palacios de la Sierra
366.0	24108	Palacios de la Valduerna
21.0	9247	Palacios de Riopisuerga
246.0	49143	Palacios de Sanabria
159.0	37226	Palacios del Arzobispo
252.0	49142	Palacios del Pan
886.0	24109	Palacios del Sil
38662.0	41069	Palacios y Villafranca
322.0	37228	Palaciosrubios
9661.0	8155	Palafolls
23396.0	17117	Palafrugell
18145.0	17118	Palamós
38.0	12087	Palanques
3319.0	27040	Palas de Rei
2191.0	25158	Palau d'Anglesola
115.0	17119	Palau de Santa Eulàlia
327.0	17121	Palau-sator
1472.0	17120	Palau-saverdera
14911.0	8156	Palau-solità i Plegamans
168.0	47109	Palazuelo de Vedija
5743.0	40155	Palazuelos de Eresma
92.0	9248	Palazuelos de la Sierra
55.0	9249	Palazuelos de Muñó
76302.0	34120	Palencia
147.0	37229	Palencia de Negrilla
1461.0	14048	Palenciana
212.0	34121	Palenzuela
4930.0	43100	Pallaresos
11593.0	8157	Pallejà
415940.0	7040	Palma
3026.0	8905	Palma de Cervelló
1686.0	46187	Palma de Gandía
341.0	43099	Palma d'Ebre
10770.0	21054	Palma del Condado
20810.0	14049	Palma del Río
42.0	19208	Pálmaces de Jadraque
2343.0	41904	Palmar de Troya
378797.0	35016	Palmas de Gran Canaria
1040.0	46188	Palmera
".."	17122	Palmerola
30.0	22168	Palo
457.0	17123	Palol de Revardit
172.0	44176	Palomar de Arroyos
566.0	46189	Palomar
560.0	16148	Palomares del Campo
9083.0	41070	Palomares del Río
662.0	6098	Palomas
1126.0	45127	Palomeque
169.0	16149	Palomera
391.0	10137	Palomero
12483.0	21055	Palos de la Frontera
2548.0	17124	Pals
319.0	18151	Pampaneira
286.0	9250	Pampliega
203418.0	31201	Pamplona/Iruña
421.0	9251	Pancorbo
123.0	44177	Pancrudo
604.0	50200	Paniza
887.0	22170	Panticosa
3506.0	45128	Pantoja
2435.0	27041	Pantón
230.0	5179	Papatrigo
4274.0	8158	Papiol
96.0	16150	Paracuellos
26450.0	28104	Paracuellos de Jarama
582.0	50201	Paracuellos de Jiloca
129.0	50202	Paracuellos de la Ribera
262.0	37230	Parada de Arriba
258.0	37231	Parada de Rubiales
531.0	32057	Parada de Sil
6832.0	41071	Paradas
1683.0	27042	Paradela
395.0	37232	Paradinas de San Juan
105.0	34122	Páramo de Boedo
1217.0	24110	Páramo del Sil
1322.0	27043	Páramo
272.0	29077	Parauta
997.0	3100	Parcent
119.0	9253	Pardilla
165.0	17125	Pardines
39.0	19209	Pardos
55.0	16151	Paredes
122.0	45129	Paredes de Escalona
1899.0	34123	Paredes de Nava
23.0	19210	Paredes de Sigüenza
463.0	19211	Pareja
18889.0	8159	Parets del Vallès
130577.0	28106	Parla
415.0	17126	Parlavà
33.0	16152	Parra de las Vegas
1302.0	6099	Parra
59.0	5180	Parral
60.0	44178	Parras de Castellote
5233.0	33045	Parres
487.0	47110	Parrilla
337.0	45130	Parrillas
1003.0	4072	Partaloa
81.0	9255	Partido de la Sierra en Tobalina
15711.0	20064	Pasaia
600.0	10138	Pasarón de la Vera
42.0	5181	Pascualcobo
7901.0	38027	Paso
170.0	43101	Passanant i Belltall
52.0	37233	Pastores
2879.0	27044	Pastoriza
850.0	19212	Pastrana
1300.0	50203	Pastriz
71880.0	46190	Paterna
