,num,zipcode,name,latitude,longitude,geohash,geohash_5,geohash_6,population_bucket,population_bucket_label
6571,1767.0,15080,Sobrado,43.0531271,-7.9902626,ezdk,ezdkf,ezdkfj,"(1000, 5000]",4
6572,83.0,8271,Sobremunt,42.0353017,2.165156,sp3x,sp3x1,sp3x1k,"(0, 100]",1
6573,829.0,33067,Sobrescobio,43.193853950000005,-5.462239937212074,ezsj,ezsje,ezsjex,"(500, 1000]",3
6574,1743.0,2072,Socovos,38.333635,-1.9836294,eyyd,eyyd4,eyyd4f,"(1000, 5000]",4
6575,12098.0,13078,Socuéllamos,39.2834014,-2.7904645,eyyp,eyyp2,eyyp2x,"(10000, 50000]",6
6576,570.0,26143,Sojuela,42.3701573,-2.5450196,ezw1,ezw1n,ezw1n1,"(500, 1000]",3
6577,110.0,5236,Solana de Ávila,40.3154483,-5.6122436,ezhj,ezhj2,ezhj27,"(100, 500]",2
6578,2553.0,6126,Solana de los Barros,38.7255355,-6.5382428,eygk,eygk7,eygk71,"(1000, 5000]",4
6579,152.0,5237,Solana de Rioalmar,40.7380008,-5.0102947,ezhr,ezhrv,ezhrvb,"(100, 500]",2
6580,328.0,13080,Solana del Pino,38.4661568,-4.0745968,eyv4,eyv4g,eyv4g6,"(100, 500]",2
6581,15313.0,13079,Solana,17.6509356,121.6909171,wens,wens3,wens3j,"(10000, 50000]",6
6582,87.0,19258,Solanillos del Extremo,40.7509826,-2.6980205,eznp,eznpf,eznpfd,"(0, 100]",1
6583,80.0,9366,Solarana,41.971418,-3.6586441,ezmq,ezmqu,ezmqu8,"(0, 100]",1
6584,36.0,16199,Solera de Gabaldón,39.7493161,-1.9768851,eznd,eznd5,eznd5h,"(0, 100]",1
6585,330.0,25206,Soleràs,13.1868755,-86.5733224,d467,d467j,d467jb,"(100, 500]",2
6586,31.0,42172,Soliedra,41.4695546,-2.3816394,ezq7,ezq7c,ezq7cv,"(0, 100]",1
6587,628.0,43147,Solivella,41.4551755,1.1782848,sp2g,sp2gf,sp2gff,"(500, 1000]",3
6588,4915.0,46233,Sollana,39.2784514,-0.3818215,eyzx,eyzxr,eyzxrq,"(1000, 5000]",4
6589,13454.0,7061,Sóller,39.7663047,2.7150538,sp1f,sp1fj,sp1fjz,"(10000, 50000]",6
6590,1068.0,39084,Solórzano,43.3825402,-3.5875913,eztq,eztqy,eztqy3,"(1000, 5000]",4
6591,792.0,5238,Solosancho,40.552537,-4.9050209,ezhw,ezhw8,ezhw8q,"(500, 1000]",3
6592,9131.0,25207,Solsona,41.9945762,1.5184038,sp3n,sp3nf,sp3nfs,"(5000, 10000]",5
6593,1100.0,33068,Somiedo,43.102801150000005,-6.251455743067364,ezet,ezet1,ezet1w,"(1000, 5000]",4
6594,31.0,19259,Somolinos,41.2451295,-3.0577003,ezmf,ezmfd,ezmfdk,"(0, 100]",1
6595,445.0,4085,Somontín,37.3919504,-2.3879682,eywk,eywk9,eywk9w,"(100, 500]",2
6596,87.0,28143,Somosierra,41.133207,-3.581478,ezm6,ezm6n,ezm6n8,"(0, 100]",1
6597,1073.0,15081,Somozas,43.5349754,-7.9433899,ezdr,ezdre,ezdrej,"(1000, 5000]",4
6598,11752.0,7062,Son Servera,39.6222728,3.3605983,sp43,sp43k,sp43km,"(10000, 50000]",6
6599,4521.0,48904,Sondika,43.2979405,-2.9272819,ezty,eztym,eztym6,"(1000, 5000]",4
6600,1520.0,12106,Soneja,39.8152946,-0.4310859,ezpd,ezpdw,ezpdw0,"(1000, 5000]",4
6601,11084.0,45163,Sonseca,39.6788825,-3.9706745,ezj1,ezj1t,ezj1tx,"(10000, 50000]",6
6602,93.0,22223,Sopeira,42.3172402,0.7469658,sp88,sp888,sp888z,"(0, 100]",1
6603,14635.0,48085,Sopela,43.3802735,-2.9838326,ezty,eztyu,eztyu1,"(10000, 50000]",6
6604,265.0,18176,Soportújar,36.9280751,-3.4052741,eytd,eytd4,eytd4d,"(100, 500]",2
6605,2698.0,48086,Sopuerta,43.25481955,-3.170368427909917,eztw,eztwp,eztwpf,"(1000, 5000]",4
6606,219.0,8272,Sora,41.7203358,13.6139576,sr3t,sr3tm,sr3tmf,"(100, 500]",2
6607,3842.0,20065,Soraluze-Placencia de las Armas,43.1742777,-2.4128759,ezwm,ezwm9,ezwm95,"(1000, 5000]",4
6608,2505.0,4086,Sorbas,37.098183,-2.1239548,eyw7,eyw7p,eyw7p9,"(1000, 5000]",4
6609,26.0,9368,Sordillos,42.4619774,-4.1068703,ezt1,ezt1d,ezt1d9,"(0, 100]",1
6610,39450.0,42173,Soria,41.60125045,-2.721938035449954,ezqh,ezqhd,ezqhdj,"(10000, 50000]",6
6611,429.0,25208,Soriguera,42.38482275,1.1834818543770624,sp8c,sp8c4,sp8c4g,"(100, 500]",2
6612,259.0,37312,Sorihuela,40.4440404,-5.6778047,ez5y,ez5yn,ez5ynf,"(100, 500]",2
6613,1053.0,23084,Sorihuela del Guadalimar,38.2404151,-3.0536118,eyvc,eyvcd,eyvcd9,"(1000, 5000]",4
6614,45.0,31225,Sorlada,42.6150004,-2.2161205,ezw6,ezw6m,ezw6mt,"(0, 100]",1
6615,2192.0,25209,Sort,42.4114509,1.1298362,sp8c,sp8c3,sp8c38,"(1000, 5000]",4
6616,535.0,18177,Sorvilán,36.7948706,-3.2668027,eyt9,eyt9m,eyt9md,"(500, 1000]",3
6617,225.0,26144,Sorzano,42.3424217,-2.5283408,ezw0,ezw0y,ezw0yk,"(100, 500]",2
6618,568.0,50248,Sos del Rey Católico,42.4969991,-1.2150631,ezx1,ezx1u,ezx1u2,"(500, 1000]",3
6619,1784.0,25210,Soses,41.5332267,0.487517,sp2k,sp2k7,sp2k70,"(1000, 5000]",4
6620,384.0,46234,Sot de Chera,39.6212861,-0.9102321,ezp3,ezp37,ezp37k,"(100, 500]",2
6621,447.0,12107,Sot de Ferrer,39.8053785,-0.4104905,ezpd,ezpdq,ezpdqw,"(100, 500]",2
6622,239.0,5239,Sotalbo,40.5417959,-4.8485522,ezhw,ezhw9,ezhw9s,"(100, 500]",2
6623,267.0,26145,Sotés,42.4002904,-2.6019433,ezw1,ezw1h,ezw1hy,"(100, 500]",2
6624,29.0,40198,Sotillo,41.2596057,-3.6359609,ezm6,ezm6t,ezm6tr,"(0, 100]",1
6625,4762.0,5240,Sotillo de la Adrada,40.2920324,-4.5826532,ezht,ezhtp,ezhtpw,"(1000, 5000]",4
6626,485.0,9369,Sotillo de la Ribera,41.7780479,-3.8257716,ezmm,ezmm8,ezmm8v,"(100, 500]",2
6627,183.0,45164,Sotillo de las Palomas,40.1032447,-4.8282463,ezhs,ezhs4,ezhs4h,"(100, 500]",2
6628,189.0,42174,Sotillo del Rincón,41.9319173,-2.602745,ezqn,ezqns,ezqnsc,"(100, 500]",2
6629,35.0,19260,Sotillo,41.2596057,-3.6359609,ezm6,ezm6t,ezm6tr,"(0, 100]",1
6630,187.0,34177,Soto de Cerrato,41.9530164,-4.4301671,ezky,ezkye,ezkyej,"(100, 500]",2
6631,1490.0,24166,Soto de la Vega,42.3315921,-5.8817976,ezeb,ezebf,ezebf4,"(1000, 5000]",4
6632,3851.0,33069,Soto del Barco,43.5263201,-6.052114288680631,ezex,ezexw,ezexw7,"(1000, 5000]",4
6633,9188.0,28144,Soto del Real,40.7534432,-3.7866573,ezjr,ezjrc,ezjrcf,"(5000, 10000]",5
6634,81.0,26146,Soto en Cameros,42.2865432,-2.4248744,ezw2,ezw28,ezw28f,"(0, 100]",1
6635,753.0,24167,Soto y Amío,42.7792845,-5.8858371,ezeg,ezeg6,ezeg65,"(500, 1000]",3
6636,155.0,34176,Sotobañado y Priorato,42.5899293,-4.4422136,ezsf,ezsf6,ezsf6c,"(100, 500]",2
6637,31.0,19261,Sotodosos,40.9217319,-2.3926175,ezq2,ezq2c,ezq2c9,"(0, 100]",1
6638,919.0,22904,Sotonera,42.25391345,-0.5452370068436786,ezx8,ezx87,ezx87s,"(500, 1000]",3
6639,696.0,16909,Sotorribas,40.28011855,-2.2069651133414645,eznm,eznmj,eznmju,"(500, 1000]",3
6640,133.0,40199,Sotosalbos,41.0349799,-3.9410805,ezm1,ezm1q,ezm1qq,"(100, 500]",2
6641,543.0,37313,Sotoserrano,40.4373792,-6.0332967,ez5w,ez5wn,ez5wn9,"(500, 1000]",3
6642,294.0,9372,Sotragero,42.4099668,-3.7127498,ezt3,ezt37,ezt378,"(100, 500]",2
6643,433.0,9373,Sotresgudo,42.5788583,-4.1770058,ezt4,ezt40,ezt40z,"(100, 500]",2
6644,7543.0,36053,Soutomaior,42.3367549,-8.5712973,ez9b,ez9bu,ez9bug,"(5000, 10000]",5
6645,9115.0,39085,Suances,43.4260091,-4.041568,eztp,eztph,eztph1,"(5000, 10000]",5
6646,3241.0,8273,Subirats,41.39516005,1.8112495738408874,sp37,sp373,sp373p,"(1000, 5000]",4
6647,873.0,25211,Sudanell,41.556894,0.5669118,sp2k,sp2kk,sp2kkv,"(500, 1000]",3
6648,27738.0,46235,Sueca,39.2025604,-0.3111645,eyzz,eyzz0,eyzz0b,"(10000, 50000]",6
6649,27.0,42175,Suellacabras,41.8530171,-2.2235578,ezqq,ezqqj,ezqqj7,"(0, 100]",1
6650,565.0,12108,Sueras/Suera,39.9523408,-0.3323121,ezpg,ezpg2,ezpg23,"(500, 1000]",3
6651,203.0,4087,Suflí,37.3388282,-2.3888744,eywk,eywk3,eywk3t,"(100, 500]",2
6652,361.0,48076,Sukarrieta,43.394207,-2.6970992,ezwn,ezwnf,ezwnfe,"(100, 500]",2
6653,1054.0,46236,Sumacàrcer,39.0962162,-0.6296261,eyzw,eyzw3,eyzw3t,"(1000, 5000]",4
6654,677.0,31226,Sunbilla,43.1640996,-1.6710173,ezwv,ezwv9,ezwv9c,"(500, 1000]",3
6655,332.0,25212,Sunyer,41.5223145,0.592929,sp2k,sp2kj,sp2kjq,"(100, 500]",2
6656,5921.0,8274,Súria,41.8328065,1.7526606,sp3j,sp3jz,sp3jzz,"(5000, 10000]",5
6657,115.0,9374,Susinos del Páramo,42.4715972,-3.9247468,ezt1,ezt1w,ezt1we,"(100, 500]",2
6658,96.0,17194,Susqueda,41.9983697,2.513135092487725,sp3y,sp3yc,sp3ycj,"(0, 100]",1
6659,141.0,34178,Tabanera de Cerrato,42.0247826,-4.1234622,ezmp,ezmp4,ezmp44,"(100, 500]",2
6660,23.0,34179,Tabanera de Valdavia,42.6473734,-4.6934476,ezsd,ezsdt,ezsdt5,"(0, 100]",1
6661,52.0,40200,Tabanera la Luenga,41.0967576,-4.2385358,ezkc,ezkcz,ezkcz9,"(0, 100]",1
6662,743.0,49214,Tábara,41.8248097,-5.9593227,ez7v,ez7vb,ez7vbm,"(500, 1000]",3
6663,105.0,37314,Tabera de Abajo,40.9105527,-6.0014533,ez78,ez78x,ez78xr,"(100, 500]",2
6664,4025.0,4088,Tabernas,37.0498879,-2.3913774,eyw6,eyw6c,eyw6c8,"(1000, 5000]",4
6665,949.0,4089,Taberno,37.4682059,-2.0780695,eywt,eywt0,eywt0s,"(500, 1000]",3
6666,2646.0,27060,Taboada,42.7269503,-7.74715,ezd7,ezd7p,ezd7pd,"(1000, 5000]",4
6667,1471.0,32079,Taboadela,42.2406812,-7.8253132,ezd2,ezd2m,ezd2mc,"(1000, 5000]",4
6668,310.0,50249,Tabuenca,41.6953337,-1.5435399,ezqv,ezqvh,ezqvhy,"(100, 500]",2
6669,24592.0,38043,Tacoronte,28.4805316,-16.4137605,eth6,eth64,eth642,"(10000, 50000]",6
6670,10576.0,31227,Tafalla,42.5278279,-1.6744823,ezwc,ezwcc,ezwccv,"(10000, 50000]",6
6671,340.0,8276,Tagamanent,41.741256,2.2653485,sp3t,sp3t7,sp3t7w,"(100, 500]",2
6672,727.0,18901,Taha,9.4362274,-0.78447,ecxm,ecxmw,ecxmwj,"(500, 1000]",3
6673,346.0,4090,Tahal,37.2279746,-2.2854744,eyw7,eyw7g,eyw7gc,"(100, 500]",2
6674,24.0,42176,Tajahuerce,41.7399242,-2.1503766,ezqm,ezqmr,ezqmrn,"(0, 100]",1
6675,58.0,42177,Tajueco,41.5365732,-2.8489056,ezmu,ezmur,ezmur1,"(0, 100]",1
6676,78.0,37315,Tala,18.288119549999998,73.11831011956255,te7b,te7bp,te7bpc,"(0, 100]",1
6677,219.0,8277,Talamanca,41.736093,1.9780786,sp3m,sp3mm,sp3mmj,"(100, 500]",2
6678,4210.0,28145,Talamanca de Jarama,40.7454625,-3.5127366,ezjx,ezjxb,ezjxb1,"(1000, 5000]",4
6679,64.0,50250,Talamantes,41.730689,-1.678859,ezqv,ezqv3,ezqv3u,"(0, 100]",1
6680,562.0,25215,Talarn,42.1860349,0.8995312,sp2x,sp2xu,sp2xur,"(500, 1000]",3
6681,3285.0,6127,Talarrubias,39.03702,-5.2335687,eyuq,eyuq0,eyuq0f,"(1000, 5000]",4
6682,789.0,10178,Talaván,39.7156908,-6.2812319,ez59,ez59c,ez59cn,"(500, 1000]",3
6683,291.0,25216,Talavera,41.5823232,1.3390948,sp2u,sp2uw,sp2uw3,"(100, 500]",2
6684,83247.0,45165,Talavera de la Reina,39.9603798,-4.8311717,ezhe,ezhe6,ezhe64,"(50000, 100000]",7
6685,5276.0,6128,Talavera la Real,38.8771848,-6.7707705,eygj,eygjj,eygjjv,"(5000, 10000]",5
6686,307.0,10179,Talaveruela de la Vera,40.1219126,-5.5191081,ezhh,ezhh4,ezhh4r,"(100, 500]",2
6687,7266.0,10180,Talayuela,39.9859921,-5.6096048,ezh5,ezh52,ezh52r,"(5000, 10000]",5
6688,856.0,16202,Talayuelas,39.8493565,-1.2837214,ezp4,ezp4d,ezp4dy,"(500, 1000]",3
6689,853.0,12109,Tales,39.9480872,-0.3076291,ezpg,ezpg2,ezpg2b,"(500, 1000]",3
6690,663.0,6129,Táliga,38.5278436,-7.0146689,eyg5,eyg50,eyg50m,"(500, 1000]",3
6691,480.0,17195,Tallada d'Empordà,42.0798863,3.0555614,sp6p,sp6pm,sp6pms,"(100, 500]",2
6692,109.0,42178,Talveila,41.7838925,-2.9666523,ezmv,ezmvs,ezmvsq,"(100, 500]",2
6693,147.0,19262,Tamajón,41.0007913,-3.2483654,ezm9,ezm9n,ezm9np,"(100, 500]",2
6694,811.0,37316,Tamames,40.6567714,-6.1056098,ez5x,ez5xm,ez5xm1,"(500, 1000]",3
6695,73.0,34180,Támara de Campos,42.2035789,-4.3935873,ezsb,ezsbh,ezsbh4,"(0, 100]",1
6696,3445.0,22225,Tamarite de Litera,41.8683507,0.4213037,sp2q,sp2q1,sp2q1t,"(1000, 5000]",4
6697,88.0,47162,Tamariz de Campos,41.9762331,-5.024203,ezkq,ezkqv,ezkqv9,"(0, 100]",1
6698,44.0,9375,Tamarón,42.2723225,-3.9905439,ezt0,ezt0m,ezt0mp,"(0, 100]",1
6699,201.0,6130,Tamurejo,38.9916226,-4.947487,eyum,eyumz,eyumz6,"(100, 500]",2
6700,2813.0,38044,Tanque,-22.9151927,-43.3557471,75cj,75cjt,75cjtk,"(1000, 5000]",4
6701,3671.0,33070,Tapia de Casariego,43.5692581,-6.9436488,ezep,ezepc,ezepcg,"(1000, 5000]",4
6702,137.0,49216,Tapioles,41.8569635,-5.4961823,ezkn,ezkn4,ezkn4g,"(100, 500]",2
6703,6699.0,8278,Taradell,41.8762624,2.2859511,sp3w,sp3wh,sp3whp,"(5000, 10000]",5
6704,43.0,19263,Taragudo,40.8233201,-3.0795645,ezmb,ezmb1,ezmb1z,"(0, 100]",1
6705,592.0,33071,Taramundi,43.3605685,-7.1088221,ezdy,ezdyw,ezdywj,"(500, 1000]",3
6706,15799.0,16203,Tarancón,40.0086075,-3.0102243,ezjg,ezjge,ezjgee,"(10000, 50000]",6
6707,33.0,19264,Taravilla,40.6971651,-1.968366,eznx,eznxe,eznxe0,"(0, 100]",1
6708,10565.0,50251,Tarazona,41.9065093,-1.7216461,ezqy,ezqy2,ezqy2u,"(10000, 50000]",6
6709,275.0,37317,Tarazona de Guareña,41.1722212,-5.2499246,ezk6,ezk60,ezk60x,"(100, 500]",2
6710,6183.0,2073,Tarazona de la Mancha,39.2628034,-1.9111552,eyyx,eyyxk,eyyxke,"(5000, 10000]",5
6711,624.0,3127,Tàrbena,38.6936688,-0.1020792,eyzu,eyzuj,eyzuje,"(500, 1000]",3
6712,193.0,37318,Tardáguila,41.1142681,-5.5742762,ezk1,ezk1c,ezk1ch,"(100, 500]",2
6713,812.0,9377,Tardajos,42.3488737,-3.8186139,ezt2,ezt2c,ezt2cj,"(500, 1000]",3
6714,432.0,42181,Tardelcuende,41.5939539,-2.6443811,ezqh,ezqhe,ezqheg,"(100, 500]",2
6715,937.0,22226,Tardienta,41.9784366,-0.5360237,ezrw,ezrwg,ezrwgc,"(500, 1000]",3
6716,478.0,34181,Tariego de Cerrato,41.9049336,-4.4811717,ezky,ezky6,ezky6h,"(100, 500]",2
6717,18564.0,11035,Tarifa,36.0129082,-5.6050213,eykh,eykhb,eykhb7,"(10000, 50000]",6
6718,46.0,42182,Taroda,41.3474835,-2.4333626,ezq7,ezq70,ezq70x,"(0, 100]",1
6719,134883.0,43148,Tarragona,41.1172364,1.2546057,sp2c,sp2cu,sp2cut,"(100000, 250000]",8
6720,17810.0,25217,Tàrrega,41.6472761,1.1409115,sp2u,sp2uc,sp2ucv,"(10000, 50000]",6
6721,105.0,25218,Tarrés,41.4223764,1.019729,sp2e,sp2ex,sp2exh,"(100, 500]",2
6722,175.0,25219,Tarroja de Segarra,41.7310396,1.2762588,sp2v,sp2vm,sp2vmh,"(100, 500]",2
6723,147.0,19265,Tartanedo,40.9929906,-1.923391,ezq9,ezq9h,ezq9hn,"(100, 500]",2
6724,6817.0,50252,Tauste,41.9203185,-1.2547248,ezrn,ezrn7,ezrn7r,"(5000, 10000]",5
6725,9222.0,46237,Tavernes Blanques,39.5064294,-0.3625992,ezp8,ezp8x,ezp8xx,"(5000, 10000]",5
6726,17222.0,46238,Tavernes de la Valldigna,39.0716446,-0.2678549,eyzy,eyzy3,eyzy3b,"(10000, 50000]",6
6727,329.0,8275,Tavèrnoles,41.9520757,2.3263016,sp3w,sp3ws,sp3wsv,"(100, 500]",2
6728,116.0,8280,Tavertet,41.995547,2.4182542,sp3w,sp3wz,sp3wzj,"(100, 500]",2
6729,4502.0,38045,Tazacorte,28.642858,-17.9326028,et54,et54z,et54zy,"(1000, 5000]",4
6730,3729.0,29089,Teba,36.9834861,-4.9202568,eysd,eysd2,eysd2h,"(1000, 5000]",4
6731,287.0,16204,Tébar,39.4974411,-2.1655023,ezn2,ezn2w,ezn2ww,"(100, 500]",2
6732,11359.0,38046,Tegueste,28.5232609,-16.3407638,eth6,eth6k,eth6k0,"(10000, 50000]",6
6733,23411.0,35024,Teguise,29.0592518,-13.5602184,etnm,etnm7,etnm76,"(10000, 50000]",6
6734,6635.0,8281,Teià,41.4970697,2.3214331,sp3s,sp3sh,sp3shf,"(5000, 10000]",5
6735,345.0,32080,Teixeira,-7.221036,-37.252477,7ntw,7ntwb,7ntwbm,"(100, 500]",2
6736,34.0,9378,Tejada,41.9524564,-3.535309,ezmq,ezmqx,ezmqxt,"(0, 100]",1
6737,113.0,16205,Tejadillos,40.1401359,-1.6347259,eznu,eznu6,eznu6g,"(100, 500]",2
6738,91.0,42183,Tejado,41.5892002,-2.267187,ezqk,ezqks,ezqks7,"(0, 100]",1
6739,84.0,37319,Tejado,41.5892002,-2.267187,ezqk,ezqks,ezqks7,"(0, 100]",1
6740,1813.0,35025,Tejeda,27.9953756,-15.6153664,esuz,esuzk,esuzk8,"(1000, 5000]",4
6741,778.0,10181,Tejeda de Tiétar,40.0186546,-5.8694338,ez5g,ez5gd,ez5gdm,"(500, 1000]",3
6742,92.0,37320,Tejeda y Segoyuela,40.6321386,-6.023044,ez5x,ez5xn,ez5xnu,"(0, 100]",1
6743,102472.0,35026,Telde,27.9984538,-15.4166761,esvp,esvp3,esvp30,"(100000, 250000]",8
6744,228.0,22227,Tella-Sin,42.587596399999995,0.18271458801273394,sp84,sp84k,sp84k0,"(100, 500]",2
6745,1949.0,45166,Tembleque,39.6970824,-3.5020102,ezj9,ezj9b,ezj9b6,"(1000, 5000]",4
6746,315.0,19266,Tendilla,40.5438833,-2.9589307,ezjy,ezjys,ezjyss,"(100, 500]",2
6747,135.0,37321,Tenebrón,40.6247336,-6.3548703,ez5r,ez5rp,ez5rp7,"(100, 500]",2
6748,18918.0,15082,Teo,42.80158,-8.5671194,ez9g,ez9gm,ez9gmp,"(10000, 50000]",6
6749,253.0,12110,Teresa,39.9002632,-0.6577111,ezpd,ezpdc,ezpdcp,"(100, 500]",2
6750,615.0,46239,Teresa de Cofrentes,39.1064363,-1.0510067,eyzq,eyzq2,eyzq2p,"(500, 1000]",3
6751,1363.0,25220,Térmens,41.7184579,0.7631282,sp2t,sp2t3,sp2t36,"(1000, 5000]",4
6752,12667.0,35027,Teror,28.0590002,-15.5475653,esuz,esuzw,esuzw5,"(10000, 50000]",6
6753,386.0,4091,Terque,36.9834887,-2.5970792,eyw4,eyw4k,eyw4ku,"(100, 500]",2
6754,345.0,17196,Terrades,42.3106341,2.8381619,spd0,spd08,spd08w,"(100, 500]",2
6755,3094.0,37322,Terradillos,40.8389232,-5.5411976,ezk0,ezk03,ezk03f,"(1000, 5000]",4
6756,69.0,9380,Terradillos de Esgueva,41.8200951,-3.84288,ezmm,ezmmb,ezmmbt,"(0, 100]",1
6757,224114.0,8279,Terrassa,41.5629623,2.0100492,sp3k,sp3km,sp3kmw,"(100000, 250000]",8
6758,287.0,46240,Terrateig,38.8948459,-0.3200938,eyzv,eyzv2,eyzv28,"(100, 500]",2
6759,565.0,50253,Terrer,41.3272812,-1.7131395,ezqg,ezqg1,ezqg15,"(500, 1000]",3
6760,191.0,44215,Terriente,40.2973356,-1.5044307,eznv,eznvj,eznvjz,"(100, 500]",2
6761,622.0,13081,Terrinches,38.6096902,-2.8416293,eyvg,eyvgx,eyvgxk,"(500, 1000]",3
6762,37.0,26147,Terroba,42.2573994,-2.4438584,ezw2,ezw22,ezw22k,"(0, 100]",1
6763,35900.0,44216,Teruel,40.6005259,-0.9229281876827901,ezpq,ezpqf,ezpqfz,"(10000, 50000]",6
6764,20.0,19267,Terzaga,40.6944853,-1.9043962,eznx,eznxs,eznxs8,"(0, 100]",1
6765,11944.0,3128,Teulada,38.96743,8.772242,snyj,snyjx,snyjxt,"(10000, 50000]",6
6766,1579.0,33072,Teverga,43.144950050000006,-6.120120414519647,ezet,ezetk,ezetkw,"(1000, 5000]",4
6767,9110.0,8282,Tiana,41.4819226,2.2689473,sp3e,sp3eg,sp3egx,"(5000, 10000]",5
6768,21083.0,35028,Tías,28.9543147,-13.6529153,etnk,etnk9,etnk9q,"(10000, 50000]",6
6769,1731.0,3129,Tibi,38.5308973,-0.5775432,eyze,eyze4,eyze4y,"(1000, 5000]",4
6770,635.0,31228,Tiebas-Muruarte de Reta,42.684765,-1.6360432813850712,ezwf,ezwff,ezwfff,"(500, 1000]",3
6771,289.0,47163,Tiedra,41.6524191,-5.2675586,ezkk,ezkkb,ezkkbn,"(100, 500]",2
6772,2783.0,28146,Tielmes,40.2465011,-3.3136206,ezjs,ezjsu,ezjsuw,"(1000, 5000]",4
6773,4373.0,5241,Tiemblo,40.414323,-4.500142,ezhv,ezhvc,ezhvct,"(1000, 5000]",4
6774,179.0,50254,Tierga,41.6063247,-1.6064486,ezqu,ezque,ezqueq,"(100, 500]",2
6775,822.0,22228,Tierz,42.1322984,-0.3537028,ezrx,ezrxx,ezrxxv,"(500, 1000]",3
6776,36.0,19268,Tierzo,40.7492491,-1.9304979,eznx,eznxu,eznxu4,"(0, 100]",1
6777,869.0,10904,Tiétar,40.0290396,-5.4831188,ezh5,ezh5e,ezh5ep,"(500, 1000]",3
6778,2598.0,38047,Tijarafe,28.7129549,-17.9568256,et55,et55r,et55r7,"(1000, 5000]",4
6779,3520.0,4092,Tíjola,37.3449275,-2.4391712,eywk,eywk2,eywk2q,"(1000, 5000]",4
6780,196.0,16206,Tinajas,40.3258732,-2.5812709,eznj,eznjm,eznjmm,"(100, 500]",2
6781,6573.0,35029,Tinajo,29.066738,-13.676179,etnm,etnm2,etnm2g,"(5000, 10000]",5
6782,9009.0,33073,Tineo,43.333974,-6.4165462,ezeq,ezeqt,ezeqtb,"(5000, 10000]",5
6783,27.0,9381,Tinieblas de la Sierra,42.17271,-3.3629645,ezmx,ezmxg,ezmxgm,"(0, 100]",1
6784,760.0,5242,Tiñosillos,40.934253,-4.7275523,ezk8,ezk8u,ezk8u7,"(500, 1000]",3
6785,56.0,31229,Tirapu,42.6566786,-1.7029388,ezwf,ezwf9,ezwf9j,"(0, 100]",1
6786,178.0,26148,Tirgo,42.5463903,-2.9483216,eztf,eztfh,eztfhc,"(100, 500]",2
6787,417.0,12111,Tírig,40.4234553,0.0779913,sp0j,sp0jc,sp0jcy,"(100, 500]",2
6788,132.0,25221,Tírvia,42.514956,1.243896,sp8c,sp8cu,sp8cu7,"(100, 500]",2
6789,485.0,46241,Titaguas,39.8655907,-1.0821531,ezp4,ezp4z,ezp4z3,"(100, 500]",2
6790,1336.0,28147,Titulcia,40.1379148,-3.5709978,ezjk,ezjkq,ezjkqd,"(1000, 5000]",4
6791,71.0,25222,Tiurana,41.9755539,1.2563829,sp2y,sp2yu,sp2yu9,"(0, 100]",1
6792,923.0,43149,Tivenys,40.9063633,0.5123178,sp22,sp22e,sp22ew,"(500, 1000]",3
6793,1643.0,43150,Tivissa,41.0416386,0.7345718,sp29,sp292,sp292x,"(1000, 5000]",4
6794,76.0,19269,Toba,34.4714464,136.8293576,xn1k,xn1k1,xn1k1e,"(0, 100]",1
6795,26.0,9382,Tobar,42.4838628,-3.9389483,ezt1,ezt1w,ezt1wm,"(0, 100]",1
6796,7758.0,2074,Tobarra,38.5942761,-1.6886456,eyyg,eyyg9,eyyg99,"(5000, 10000]",5
6797,215.0,50255,Tobed,41.3382869,-1.4006339,ezr5,ezr50,ezr50j,"(100, 500]",2
6798,50.0,26149,Tobía,42.2985881,-2.8144293,eztb,eztbx,eztbxu,"(0, 100]",1
6799,1663.0,45167,Toboso,10.7169474,123.5135576,w9zu,w9zuf,w9zufw,"(1000, 5000]",4
6800,9484.0,41092,Tocina,37.6097702,-5.7354252,eyev,eyevv,eyevvq,"(5000, 10000]",5
6801,156.0,12112,Todolella,40.6469756,-0.2467637,ezpz,ezpz4,ezpz4r,"(100, 500]",2
6802,2388.0,32081,Toén,42.3156259,-7.9538936,ezd2,ezd2e,ezd2ep,"(1000, 5000]",4
6803,104.0,12113,Toga,-19.9160819,-175.202642,2h7q,2h7qt,2h7qtn,"(100, 500]",2
6804,380.0,39086,Tojos,49.2636245,-123.1298503,c2b2,c2b2q,c2b2q0,"(100, 500]",2
6805,82.0,5243,Tolbaños,40.7515462,-4.5818637,ezhx,ezhxz,ezhxzd,"(0, 100]",1
6806,85085.0,45168,Toledo,39.8560679,-4.0239568,ezj4,ezj4s,ezj4sr,"(50000, 100000]",7
6807,30.0,3130,Tollos,38.7569986,-0.2746901,eyzu,eyzu3,eyzu3x,"(0, 100]",1
6808,42.0,40201,Tolocirio,41.1337944,-4.6503315,ezkd,ezkdn,ezkdn0,"(0, 100]",1
6809,19886.0,20071,Tolosa,43.6044622,1.4442469,spc0,spc00,spc00c,"(10000, 50000]",6
6810,2309.0,29090,Tolox,36.6874219,-4.9050917,eys8,eys88,eys88q,"(1000, 5000]",4
6811,132.0,22229,Tolva,42.1149441,0.5648268,sp2r,sp2rs,sp2rsf,"(100, 500]",2
6812,25341.0,41093,Tomares,37.3762863,-6.0456365,eyes,eyesw,eyeswk,"(10000, 50000]",6
